timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779171435329,18,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-2,text,true,,671,127,7,7,http://localhost/api/agent/health,18,0,0
1779171435348,37,SSE 创建会话,200,,SSE 流式 Chat 压测 2-2,text,true,,410,196,7,7,http://localhost/api/agent/sessions,37,0,0
1779171432906,2535,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,34,0,7,7,null,0,0,0
1779171435442,7,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-3,text,true,,671,127,7,7,http://localhost/api/agent/health,7,0,0
1779171435450,24,SSE 创建会话,200,,SSE 流式 Chat 压测 2-3,text,true,,410,196,7,7,http://localhost/api/agent/sessions,24,0,0
1779171434349,1733,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,35,0,7,7,null,0,0,0
1779171436084,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-5,text,true,,671,127,7,7,http://localhost/api/agent/health,3,0,0
1779171436089,21,SSE 创建会话,200,,SSE 流式 Chat 压测 2-5,text,true,,410,196,7,7,http://localhost/api/agent/sessions,21,0,0
1779171434561,2639,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-7,text,true,,38,0,7,7,null,0,0,0
1779171434561,2639,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,38,0,7,7,null,0,0,0
1779171434840,2360,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,7,7,null,0,0,0
1779171437202,5,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-1,text,true,,671,127,7,7,http://localhost/api/agent/health,5,0,0
1779171437203,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-4,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171437203,4,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-7,text,true,,671,127,7,7,http://localhost/api/agent/health,4,0,0
1779171437209,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-1,text,true,,410,196,7,7,http://localhost/api/agent/sessions,26,0,0
1779171437209,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-4,text,true,,410,196,7,7,http://localhost/api/agent/sessions,26,0,0
1779171437209,26,SSE 创建会话,200,,SSE 流式 Chat 压测 2-7,text,true,,410,196,7,7,http://localhost/api/agent/sessions,26,0,0
1779171435211,2045,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,38,0,7,7,null,0,0,0
1779171437257,3,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-6,text,true,,671,127,7,7,http://localhost/api/agent/health,3,0,0
1779171437261,25,SSE 创建会话,200,,SSE 流式 Chat 压测 2-6,text,true,,410,196,7,7,http://localhost/api/agent/sessions,25,0,0
1779171435475,2729,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-3,text,true,,35,0,7,7,null,0,0,0
1779171436111,2221,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-5,text,true,,41,0,6,6,null,0,0,0
1779171437237,1897,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-7,text,true,,38,0,5,5,null,0,0,0
1779171437236,1898,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-1,text,true,,38,0,5,5,null,0,0,0
1779171435386,3749,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-2,text,true,,38,0,5,5,null,0,0,0
1779171437287,1879,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-6,text,true,,38,0,2,2,null,0,0,0
1779171437236,2021,SSE 首 Token 延迟,200,OK,SSE 流式 Chat 压测 2-4,text,true,,34,0,1,1,null,0,0,0
1779171444089,11,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-8,text,true,,671,127,1,1,http://localhost/api/agent/health,11,0,3
1779171462091,19,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-9,text,true,,671,127,1,1,http://localhost/api/agent/health,19,0,2
1779171480080,8,SSE 探活 Health,200,,SSE 流式 Chat 压测 2-10,text,true,,671,127,1,1,http://localhost/api/agent/health,8,0,2
